user_id,order_id,product_id,category_id,product_name
1107,8f723a08-14e3-4534-b764-54ce7ca31199,8eeb6ac7-e146-4fe6-b89c-aa70340723ab,"1003,1001",iPhone 6P/7P/8P Three Layer Heavy Duty Shockproof Anti Scratch Protective Case- Pink
1107,8f723a08-14e3-4534-b764-54ce7ca31199,8f4c35a6-f656-4768-88b2-dd724508e2ca,1001,iPhone 7/8 Plus TPU Gel Case - BLACK
1107,8f723a08-14e3-4534-b764-54ce7ca31199,8f03d7ad-20bd-4293-ab5e-bfb9a91ba34e,1003,iPhone 6/6S Plus Encased Duraclip Series Case With Belt Clip Holster-Black
1107,8f723a08-14e3-4534-b764-54ce7ca31199,8f722c05-9c58-4a6a-bff3-916e5445b1be,999,iPhone XR Encased Duraclip Series Case With Belt Clip Holster-Black
1107,8f723a08-14e3-4534-b764-54ce7ca31199,8effb0ca-1fb1-4229-8d5c-00b36aea3062,1001,iPhone 6P/7P/8P Matte Strong Colored Sides Slim Case BLUE
1107,8f723a08-14e3-4534-b764-54ce7ca31199,8effb0c9-ec93-473c-bae8-9f60c632ce23,1001,iPhone 6P/7P/8P Matte Strong Colored Sides Slim Case Clear Back YELLOW
1107,8f723a08-14e3-4534-b764-54ce7ca31199,8effb0ca-14fc-4c7b-9eed-cf24dcfa586f,1001,iPhone 6P/7P/8P Matte Strong Colored Sides Slim Case Clear Back TEAL
1107,8f723a08-14e3-4534-b764-54ce7ca31199,8effb0ca-31fb-4f41-845d-2170bc560dd7,1001,iPhone 6P/7P/8P Matte Strong Colored Sides Slim Case GREEN
1107,8f723a08-14e3-4534-b764-54ce7ca31199,8effb0ca-2c8d-4898-8894-9e464f913372,1001,iPhone 6P/7P/8P Matte Strong Colored Sides Slim Case RED
1107,8f723a08-14e3-4534-b764-54ce7ca31199,8eeb6ac4-9646-41b9-a73d-90a45f60e034,1001,iPhone 7P/8P Slim Solid Clear Case Back Yellow
1107,8f723a08-14e3-4534-b764-54ce7ca31199,8eeb6ac4-f559-40ac-8ef8-689f5c979c7e,1001,iPhone 7P/8P Slim Solid Clear Case Back Blue
1107,8f723a08-14e3-4534-b764-54ce7ca31199,8eeb6ac4-60e2-4de7-a624-acc09f424035,1001,iPhone 7P/8P Slim Solid Clear Case Back Clear
1107,8f723a08-14e3-4534-b764-54ce7ca31199,8eeb6ac4-bb83-4bbf-aae7-1a0256385b80,1001,iPhone 7P/8P Slim Solid Clear Case Back Black
1107,8f723a08-14e3-4534-b764-54ce7ca31199,8f1e115d-a587-40cc-8e43-25af7638ab9a,1001,iPhone 7P/8P Hybrid Bumper Shockproof Case Cover-Yellow
1107,8f723a08-14e3-4534-b764-54ce7ca31199,8f35e25c-c48e-4e3a-bb70-d874fa9b7da1,1001,iPhone 7/8 Plus  Hybrid Bumper Shockproof Case Cover-RED
1107,8f723a08-14e3-4534-b764-54ce7ca31199,8f35e54f-f21b-43f4-816e-e15217c9bdfc,1002,iPhone 6/7/8  Hybrid Bumper Shockproof Case Cover-BLUE
1107,8f723a08-14e3-4534-b764-54ce7ca31199,8f1e115d-a7be-42e0-a442-8d9e74397040,1001,iPhone 7P/8P Hybrid Bumper Shockproof Case Cover-White
1107,8f723a08-14e3-4534-b764-54ce7ca31199,8f35e478-2798-4692-a1f8-a1ce21a7153e,1001,iPhone 7/8 Plus  Hybrid Bumper Shockproof Case Cover-BLACK
1107,8f723a08-14e3-4534-b764-54ce7ca31199,8f35e402-bbe9-4e26-b6c3-2d3a8bfe6940,1001,iPhone 7/8 Plus  Hybrid Bumper Shockproof Case Cover-DARK BLUE
1107,8f723a08-14e3-4534-b764-54ce7ca31199,8f1e1161-38ad-461b-a405-53ae97ec2265,"1001,1003",iPhone 6P/7P/8P  HD Dry Flower Glitter Case with Metallic Button - SILVER & GREEN
1107,8f723a08-14e3-4534-b764-54ce7ca31199,8f1e1161-29d0-40cd-b87d-00f1a2809190,"1003,1001",iPhone 6P/7P/8P  HD Dry Flower Glitter Case- ROSE & PINK
1107,8f723a08-14e3-4534-b764-54ce7ca31199,8f1e1161-27ce-47be-bd80-68fdf5834636,"1003,1001",iPhone 6P/7P/8P  HD Dry Flower Glitter Case- GOLD & PURPLE
1107,8f723a08-14e3-4534-b764-54ce7ca31199,8f1e115b-a1a5-4087-bc76-7eabff809f88,1001,iPhone 7P/8P TPU Ring Holder Clear Matte Case
1107,8f723a08-14e3-4534-b764-54ce7ca31199,8eeb6ac8-dc95-4dfe-9ea6-b8168019c7cf,1001,iPhone 7P/8P Innovative Hybrid Design Dual Pro Case Cover-Rose Gold
1107,8f723a08-14e3-4534-b764-54ce7ca31199,8eeb6ac9-058d-4d03-9e37-d9183fc29d5e,1001,iPhone 7P/8P Innovative Hybrid Design Dual Pro Case Cover-Silver
1107,8f723a08-14e3-4534-b764-54ce7ca31199,8eeb6ac9-2e78-4a97-b61d-cc7f143437d1,1001,iPhone 7P/8P Innovative Hybrid Design Dual Pro Case Cover-Hot Pink
1107,8f723a08-14e3-4534-b764-54ce7ca31199,8f1e115d-3b39-4482-83b1-11b3208b5332,1001,"iPhone 7P/8P TPU ""JELLY"" Case - CLEAR"
1107,8f723a08-14e3-4534-b764-54ce7ca31199,8f1e115c-1941-4054-bfb5-0b2fba8bc938,1001,iPhone 7P/8P Glitter Protectable DREAM Case - SILVER
1107,8f723a08-14e3-4534-b764-54ce7ca31199,8f1e115b-dcae-4e74-9b8c-e20019b21522,1001,iPhone 7P/8P Glitter Protectable DREAM Case - GOLD
